cai,coop_degree,order_degree,numsim,numrounds,R,S,T,P,tolerance,num_defectors,num_cooperators,num_neutral,max_positive_pressure,max_negative_pressure,adv_mutation_rate,move_mutation_rate,weight_of_present_for_adv,weight_of_present_for_move,adv_reassess_frequency,move_reassess_frequency,move_increment
0.055149363642943566,0.015378877577843631,0.9038701922596155,17,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.030615616509186504,0.00836840570269275,0.9473461053077894,18,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.026655780360603384,0.0035441346263644707,0.9491381017237965,19,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.04940739617904633,0.007337129526158559,0.9050341899316201,20,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.03934748442809255,0.009389549362264233,0.9322501354997289,21,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.02691725776259028,0.0019234079813992635,0.9428461143077713,22,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.04374156643933607,0.015997752255911765,0.9329421341157317,23,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.047937586954487035,0.00989961051800442,0.9132281735436528,24,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.04418060155573497,0.00872047970278335,0.9242221515556969,25,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.0688678621292189,0.022439914479504573,0.8875742248515502,26,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
