cai,coop_degree,order_degree,numsim,numrounds,R,S,T,P,tolerance,influence_type,interaction_type,dims,numagents,pr_defector,pr_cooperator,pr_neutral,max_positive_pressure,max_negative_pressure,adv_mutation_rate,move_mutation_rate,weight_of_present_for_adv,weight_of_present_for_move,adv_reassess_frequency,move_reassess_frequency,move_increment
0.5282401451744532,1.1210267160686427,0.8701282597434805,23,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5247339751741972,1.1249779182287476,0.8660882678234643,24,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4434879832554767,0.764383302799024,0.8590482819034362,25,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.39032477467862176,0.6027042384096057,0.8574642850714298,26,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5923413474143375,1.5070881258892297,0.8775342449315102,27,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4134759704175423,0.6722260285639662,0.8835322329355341,28,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5494580138235126,1.2550953424599518,0.8519642960714078,29,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3982661177750012,0.6240587600041422,0.878250243499513,30,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5091713439905663,1.0410320484194324,0.859248281503437,31,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5916226761551301,1.5158458493421818,0.8643422713154574,32,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.529004713030928,1.1315989684711834,0.8629462741074518,33,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4647385920849671,0.8401343767080373,0.8282023435953128,34,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
