cai,coop_degree,order_degree,numsim,numrounds,R,S,T,P,tolerance,num_defectors,num_cooperators,num_neutral,max_positive_pressure,max_negative_pressure,adv_mutation_rate,move_mutation_rate,weight_of_present_for_adv,weight_of_present_for_move,adv_reassess_frequency,move_reassess_frequency,move_increment
0.43608607442834,0.7567373280723334,0.8797582404835189,1,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.46342146440111537,0.8396620370761727,0.870504258991482,2,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5227412499712958,1.0983083670330922,0.8841582316835366,3,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4065363351328418,0.659261503248174,0.8873082253835491,4,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49892617346860385,0.9947787399113857,0.8680142639714721,5,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.46060206776949725,0.8446370121695341,0.8791522416955166,6,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4444620812317626,0.7870736505050424,0.888506222987554,7,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5030711544919437,1.0229778738369113,0.8835702328595343,8,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.48698663270485804,0.942637051335326,0.8695342609314781,9,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5360740062024453,1.1805295926483177,0.8608582782834434,10,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5839278481205499,1.4446048669062228,0.9075381849236301,11,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.52039663334879,1.0988714855070751,0.8878922242155516,12,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5284756429839075,1.1403095427783068,0.8811722376555247,13,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49995043328679867,1.0064196759854522,0.8738662522674955,14,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.6125677634969173,1.687787362613303,0.8593322813354374,15,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5052631846492166,1.0199009786989062,0.8771402457195085,16,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5121574900232578,1.0590065195088858,0.8710362579274842,17,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5205454355193381,1.0941893025843132,0.8884622230755539,18,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5207909236577188,1.091240423238019,0.876738246523507,19,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5305505674209237,1.1425215386719283,0.8773522452955094,20,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5947538356823588,1.537337577925042,0.8783382433235134,21,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.399666895019128,0.6381535038932147,0.8836182327635345,22,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4565110981504803,0.8243243243243243,0.8720982558034884,23,500000,0.0,0.0,0.0,0.0,0.05,6,6,0,6.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
