cai,coop_degree,order_degree,numsim,numrounds,R,S,T,P,tolerance,influence_type,interaction_type,dims,numagents,pr_defector,pr_cooperator,pr_neutral,max_positive_pressure,max_negative_pressure,adv_mutation_rate,move_mutation_rate,weight_of_present_for_adv,weight_of_present_for_move,adv_reassess_frequency,move_reassess_frequency,move_increment
0.4995498285396314,0.893266093147434,0.19146561706876586,16,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5235012376194964,1.610835922837892,0.1697196605606789,17,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5177331228042287,1.2861998797576655,0.19773760452479094,18,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49503642809790244,0.9549066071926401,0.16829366341267316,19,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.524548448204542,1.3278273294076897,0.21505356989286023,20,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4925419696273546,0.9800039992001599,0.19803960392079217,21,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.47523740109114454,0.6495813456983688,0.1977976044047912,22,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5323408368731622,1.8573642981703433,0.20645558708882583,23,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5038910779952945,1.2505015580313315,0.21088957822084356,24,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49804031915734764,1.085394140527424,0.23375553248893505,25,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49179855633919944,0.8105691056910569,0.20933758132483737,26,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4955698530803085,0.836166867079826,0.19850760298479403,27,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.46718394168,0.5903839149122168,0.21831156337687324,28,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5043097393741719,1.1015210330349363,0.2122195755608489,29,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4700624982300707,0.4824487400506181,0.16166367667264664,30,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49656516332448375,0.8739184757145088,0.2399735200529599,31,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5168898961727265,1.2991997682586813,0.25398749202501597,32,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.48117211330506365,0.637048774046763,0.1611736776526447,33,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4988064294265612,1.0692047067441968,0.1807736384527231,34,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49941401366435517,0.8742774826685874,0.2081755836488327,35,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4860422416995602,0.8308883688186159,0.1924516150967698,36,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5020378679260172,1.0786904782768714,0.23721552556894887,37,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49030195891413614,0.8117858278319089,0.19375561248877504,38,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5154713719571706,1.2999034920134718,0.23354553290893418,39,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5115275976046807,1.2842807660961695,0.17937964124071754,40,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49626157517395714,1.0226360910511423,0.1915756168487663,41,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5016689405169115,1.0737514518002322,0.2214015571968856,42,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5141972479331387,1.6702012118440608,0.18684962630074742,43,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5267859014663001,1.5217720055152781,0.22678754642490714,44,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4692872827066754,0.5965405576178817,0.20213759572480855,45,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4947913076591373,0.8290200639720849,0.1886996226007548,46,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5080065954289957,1.2759876206080465,0.20003159993680014,47,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.483939404926403,0.7680777936122055,0.21091357817284367,48,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5135071872240221,1.2839841249519908,0.1784016431967136,49,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4808901757359017,0.7881463828675894,0.21909756180487638,50,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.43397032151256143,0.40837617338635807,0.26135747728504544,1,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.392016533182625,0.21030543037917065,0.26589146821706355,2,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.416577052990232,0.40471776859952086,0.2591614816770366,3,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4367452695922772,0.3956745958000372,0.24032351935296128,4,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.404396415614647,0.28331408061388674,0.2488495023009954,5,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4068147889123689,0.2833769695365741,0.27155945688108624,6,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3802995144405352,0.10151093552645324,0.2319755360489279,7,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4348676124655935,0.3225387984385414,0.22224955550088898,8,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.41513757149359565,0.20261313181430732,0.18905762188475622,9,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.42369804179202397,0.2795377243725018,0.2061535876928246,10,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.41187249165501316,0.24385358823280065,0.234749530500939,11,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.45178936615401105,0.4767389305362904,0.189503620992758,12,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4213176054276448,0.3795232980832783,0.26716346567306865,13,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3770584530194409,0.14011489784458553,0.2639474721050558,14,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4401648134206945,0.47185565388959577,0.20589158821682357,15,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.41929834823085693,0.18145395189467012,0.17515964968070064,16,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.40015955631415073,0.17692560895325873,0.22883154233691533,17,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.40308230957645064,0.22123753758506093,0.24694350611298777,18,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4345701452740901,0.4865810499222479,0.22178555642888714,19,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4138969841633233,0.283289213832514,0.24432751134497732,20,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4013528183236988,0.25104539118841285,0.24772150455699088,21,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.40504719100321196,0.23684267171793272,0.22983954032091936,22,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.428168258683858,0.40173604743566227,0.22930954138091725,23,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.45169081613043977,0.4994514536478333,0.207745584508831,24,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3846216376143841,0.16558930965922225,0.25208149583700834,25,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.43035813944608203,0.34650758848486574,0.18915162169675662,26,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.43858320629758135,0.4239428133216477,0.20796358407283183,27,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4221474705354309,0.3004611156468843,0.22618354763290474,28,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.42814798631832396,0.3127555844825681,0.2137975724048552,29,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4254725359160093,0.3790513314646111,0.25189149621700757,30,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.40441639607555996,0.2986821801670776,0.29288341423317155,31,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4137691162159752,0.2949717809476054,0.24275751448497104,32,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.42629282655760325,0.33293429652562784,0.19374161251677496,33,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.40867968266778865,0.2259915719035216,0.2315795368409263,34,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4308595544822075,0.30018457481872113,0.19723760552478897,35,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3567259548722738,0.1178023959809352,0.2776794446411107,36,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4085048240851292,0.2566140457196221,0.2529734940530119,37,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.39117744909096913,0.1272632914312075,0.23458753082493836,38,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.40726418804255554,0.2879312225450435,0.25976748046503906,39,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4267533861633491,0.34607839640475085,0.22643954712090578,40,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.41545832374276015,0.2711803689772524,0.21290957418085163,41,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.43551141270130195,0.3942234836323475,0.2171275657448685,42,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3828634002539801,0.10140144206357267,0.21690956618086765,43,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4395644943617899,0.44047319088893366,0.22867754264491472,44,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4612585197261077,0.5720576345576345,0.2177735644528711,45,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.40916010935280184,0.27370184598939273,0.24784150431699137,46,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3912458362463981,0.20196443769696135,0.20901158197683603,47,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.40992236323109005,0.30473811959639724,0.2601694796610407,48,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4190446443083208,0.2906540870347516,0.2238015523968952,49,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4234383360967825,0.38886071280372536,0.24098351803296392,50,500000,3.0,0.0,4.0,1.0,0.05,local,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2371163680657169,0.2290175455201543,0.8310403379193241,1,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2325236404016447,0.23142174259433623,0.8501102997794004,2,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2572729498641737,0.26751602117154527,0.8271463457073086,3,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.19118154487554673,0.17911484023161053,0.8797122405755189,4,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.30627882288002584,0.3729194218078563,0.8325943348113304,5,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.29977491422289,0.34616364853522363,0.7922884154231691,6,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2447618410967697,0.24948223816150594,0.8385983228033544,7,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.18995641470689598,0.1617896922786483,0.849250301499397,8,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.24173077254042688,0.23493828632758934,0.8284443431113138,9,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.22955041580773602,0.22622477132089922,0.8453503092993814,10,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3575431491781071,0.4937147199305254,0.8256043487913025,11,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.23608605264369678,0.2548149934402981,0.8742002515994968,12,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.28771366869068976,0.3285172142854871,0.835266329467341,13,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.19615620218907567,0.17495351732840494,0.8417303165393669,14,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3044052491571837,0.3535420000793577,0.8186963626072747,15,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.344857029211401,0.4522077327842599,0.8251863496273006,16,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.29268564262143076,0.3289192430008863,0.8156783686432627,17,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.29488585057101885,0.33592693707748306,0.8220743558512883,18,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.22531929776911808,0.22590215514047457,0.8602922794154413,19,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.24458399589075436,0.24791882525277786,0.8382703234593532,20,500000,3.0,0.0,4.0,1.0,0.05,global,local,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
