cai,coop_degree,order_degree,numsim,numrounds,R,S,T,P,tolerance,influence_type,interaction_type,dims,numagents,pr_defector,pr_cooperator,pr_neutral,max_positive_pressure,max_negative_pressure,adv_mutation_rate,move_mutation_rate,weight_of_present_for_adv,weight_of_present_for_move,adv_reassess_frequency,move_reassess_frequency,move_increment
0.287216861872128,0.08722513494916996,0.448749102501795,22,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2456043618185272,0.035369357989267054,0.49506500986998025,23,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2635360707819759,0.07005766152901712,0.4880630238739523,24,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.24027035169777683,0.044649459769517647,0.5226809546380907,25,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2612310095393714,0.05419888722311587,0.46268907462185077,26,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.25604817763857296,0.06540905583826755,0.4915830168339663,27,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2649899667580234,0.06579640145334291,0.4898710202579595,28,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2723603356402424,0.06872625144556418,0.4528290943418113,29,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.285827924664996,0.0795852619525875,0.4450171099657801,30,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2640057459355185,0.06533204033104402,0.48116903766192465,31,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2943406696604739,0.08857463702584793,0.43815912368175264,32,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.27169540612452076,0.060135538889841064,0.4577210845578309,33,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.24662919491964183,0.0459953216570389,0.4990350019299961,34,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2725765626959083,0.06343939715847192,0.47050505898988204,35,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.25161192564419355,0.02715256846857426,0.4723310553378893,36,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2635297471203722,0.0786255121841255,0.4880490239019522,37,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2778556607097801,0.0611279861304662,0.44925310149379705,38,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.29112350919021446,0.08697932798465335,0.43516912966174065,39,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2648805787290648,0.06794052466113487,0.49730900538198924,40,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2548731307820646,0.04463729020600848,0.49258101483797034,41,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2784908686344162,0.07782778138628561,0.4646290707418585,42,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.25687200947494127,0.04721864030374669,0.4677790644418711,43,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2585195974231653,0.04208530469760601,0.4704630590738818,44,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2717852140452969,0.053571018354735704,0.4586290827418345,45,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2761071746223469,0.06776198423203084,0.4453071093857812,46,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.26517239143209465,0.039882654549094884,0.47782304435391126,47,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.24063436738014415,0.0341685009883285,0.5158649682700635,48,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2974111723234462,0.09460290170873961,0.43803512392975213,49,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.3049083691151141,0.10188977128840336,0.4159691680616639,50,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.45195628040953806,0.6088878647446894,0.3770292459415081,1,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4453595699715859,0.5938968618359928,0.3534012931974136,2,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.462105713929689,0.639909050929608,0.35052329895340206,3,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4399112479434142,0.5544006675373676,0.34276331447337105,4,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.44845656555332586,0.5475559099506732,0.33381333237333527,5,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4553850325389561,0.5875441936361164,0.350243299513401,6,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.44236475875727177,0.5660346548126645,0.34524730950538096,7,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4424964902021167,0.5642724933411584,0.346501306997386,8,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4655244636085878,0.7084023596913006,0.338249323501353,9,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4277678888601085,0.5301137150507025,0.39774920450159096,10,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.47440593188924507,0.7381045585328141,0.3552052895894208,11,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.473891663166427,0.759172243580616,0.3706392587214825,12,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4638203304761496,0.701443366895217,0.33053533892932213,13,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.44514246636785887,0.5554921953461454,0.36552126895746206,14,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.46727323326079623,0.7669626561510019,0.37370125259749476,15,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.46148860832175287,0.7166800530293499,0.3547992904014192,16,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4276917702246901,0.4650020175167928,0.37033125933748134,17,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4240514586415033,0.4431602864337683,0.3518792962414075,18,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.46354075070964834,0.7388822829964329,0.36559926880146243,19,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.45130298224961096,0.6527517801209636,0.35141729716540565,20,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4379283395032175,0.556299573880414,0.3425813148373703,21,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.45302081575396147,0.6251042245692051,0.37421525156949687,22,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4751419201371585,0.7827779770823222,0.33792132415735165,23,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4131670573204961,0.3641027945681564,0.36423927152145696,24,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.42911465376293956,0.43487049796564387,0.33361533276933447,25,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4386420414656548,0.5416042531724164,0.39725520548958904,26,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4455269110100326,0.6248121841278514,0.3806472387055226,27,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4297712606260497,0.4673771462403789,0.37175925648148705,28,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4556946098111398,0.5729410743729931,0.32624934750130496,29,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4276138044209615,0.47915697724493134,0.3434773130453739,30,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.45512149808873087,0.6540549759799881,0.3491273017453965,31,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4389692240849948,0.5242241105102922,0.33543532912934176,32,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.43616969162937713,0.5381060599660378,0.36412127175745646,33,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.45857444319999835,0.6477544634640162,0.35808928382143235,34,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4371788206090207,0.5387771618176668,0.3802772394455211,35,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4489803794836011,0.5564752667662354,0.345991308017384,36,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4899839418803887,0.9578749541620829,0.34170331659336683,37,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4656575125678363,0.6949111178359805,0.347249305501389,38,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4514628868330932,0.6017665639008152,0.338747322505355,39,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.43890436732288535,0.49479708636836633,0.34475931048137903,40,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.45938986894704137,0.6438237892538752,0.32747534504930986,41,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.45858264335875726,0.5711664606901796,0.3305413389173222,42,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4137651716420157,0.4163329748529849,0.37138725722548555,43,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.43656964010109967,0.5100413226876926,0.333999332001336,44,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.42757359853006327,0.48746001430446506,0.37850724298551397,45,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4634729287364444,0.7488693014178821,0.37817124365751265,46,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.46146502514703586,0.7396548173168019,0.42233515532968935,47,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4428004322185692,0.5662680357532984,0.32978334043331914,48,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4825276341973463,0.7845587216094732,0.360487279025442,49,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.43131734277707756,0.46714727791731314,0.34230531538936926,50,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.469945314557147,0.7644187408764214,0.3795292409415181,1,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5214201380482308,1.2909393681637933,0.3824532350935298,2,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4795379571333694,0.7814211822189988,0.37333525332949336,3,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4886002674464242,0.8334192882929345,0.38393923212153575,4,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5157287730541282,1.2614847644038218,0.360249279501441,5,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5090118340035596,1.0851533052039382,0.37063525872948255,6,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4914018244225538,0.930292052584404,0.41348317303365395,7,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5218130848602764,1.3265301070610804,0.37594324811350377,8,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5004932412955031,1.0626185307894436,0.36108127783744437,9,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.46832510759376184,0.7491298148033337,0.39497721004557995,10,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5059928771166543,1.1028622959267327,0.3591092817814364,11,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.47028215256245054,0.7350494978285693,0.3859332281335437,12,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4985263610670436,0.9293778789178018,0.351003297993404,13,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.48694872401992745,0.8951726670145129,0.3922772154455691,14,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5139384550102625,1.203646580583453,0.3686252627494745,15,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4816305231279551,0.8227310668906317,0.353751292497415,16,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.48511511129426504,0.8685695151896423,0.36830926338147324,17,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4943081383875647,0.9430417905080227,0.36740126519746963,18,500000,3.0,0.0,4.0,1.0,0.05,local,local,"(4, 4)",16,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
